k,error,accuracy
8071,2146,76.20314925704147
8073,2146,76.20314925704147
8075,2146,76.20314925704147
8077,2146,76.20314925704147
8079,2146,76.20314925704147
8081,2146,76.20314925704147
8083,2146,76.20314925704147
8085,2146,76.20314925704147
8087,2146,76.20314925704147
8089,2146,76.20314925704147
8091,2146,76.20314925704147
8093,2146,76.20314925704147
8095,2146,76.20314925704147
8097,2145,76.2142381902861
8099,2145,76.2142381902861
8101,2144,76.22532712353072
8103,2144,76.22532712353072
8105,2144,76.22532712353072
8107,2144,76.22532712353072
8109,2144,76.22532712353072
8111,2144,76.22532712353072
8113,2143,76.23641605677534
8115,2143,76.23641605677534
8117,2143,76.23641605677534
8119,2143,76.23641605677534
8121,2143,76.23641605677534
8123,2143,76.23641605677534
8125,2143,76.23641605677534
8127,2143,76.23641605677534
8129,2143,76.23641605677534
8131,2143,76.23641605677534
8133,2143,76.23641605677534
8135,2143,76.23641605677534
8137,2143,76.23641605677534
8139,2143,76.23641605677534
8141,2143,76.23641605677534
8143,2143,76.23641605677534
8145,2143,76.23641605677534
8147,2143,76.23641605677534
8149,2143,76.23641605677534
8151,2143,76.23641605677534
8153,2143,76.23641605677534
8155,2143,76.23641605677534
8157,2143,76.23641605677534
8159,2143,76.23641605677534
8161,2143,76.23641605677534
8163,2143,76.23641605677534
8165,2143,76.23641605677534
8167,2143,76.23641605677534
8169,2143,76.23641605677534
8171,2143,76.23641605677534
8173,2143,76.23641605677534
8175,2143,76.23641605677534
8177,2143,76.23641605677534
8179,2143,76.23641605677534
8181,2142,76.24750499001996
8183,2142,76.24750499001996
8185,2142,76.24750499001996
8187,2142,76.24750499001996
8189,2142,76.24750499001996
8191,2141,76.25859392326458
8193,2142,76.24750499001996
8195,2141,76.25859392326458
8197,2141,76.25859392326458
8199,2141,76.25859392326458
8201,2141,76.25859392326458
8203,2141,76.25859392326458
8205,2141,76.25859392326458
8207,2141,76.25859392326458
8209,2140,76.2696828565092
8211,2140,76.2696828565092
8213,2140,76.2696828565092
8215,2140,76.2696828565092
8217,2140,76.2696828565092
8219,2140,76.2696828565092
8221,2140,76.2696828565092
8223,2140,76.2696828565092
8225,2140,76.2696828565092
8227,2140,76.2696828565092
8229,2139,76.28077178975381
8231,2139,76.28077178975381
8233,2139,76.28077178975381
8235,2139,76.28077178975381
8237,2139,76.28077178975381
8239,2139,76.28077178975381
8241,2139,76.28077178975381
8243,2139,76.28077178975381
8245,2139,76.28077178975381
8247,2139,76.28077178975381
8249,2139,76.28077178975381
8251,2139,76.28077178975381
8253,2139,76.28077178975381
8255,2139,76.28077178975381
8257,2139,76.28077178975381
8259,2139,76.28077178975381
8261,2139,76.28077178975381
8263,2139,76.28077178975381
8265,2138,76.29186072299845
8267,2138,76.29186072299845
8269,2138,76.29186072299845
8271,2138,76.29186072299845
8273,2138,76.29186072299845
8275,2138,76.29186072299845
8277,2138,76.29186072299845
8279,2138,76.29186072299845
8281,2138,76.29186072299845
8283,2138,76.29186072299845
8285,2138,76.29186072299845
8287,2138,76.29186072299845
8289,2138,76.29186072299845
8291,2138,76.29186072299845
8293,2138,76.29186072299845
8295,2138,76.29186072299845
8297,2138,76.29186072299845
8299,2138,76.29186072299845
8301,2138,76.29186072299845
8303,2138,76.29186072299845
8305,2138,76.29186072299845
8307,2137,76.30294965624307
8309,2136,76.3140385894877
8311,2135,76.32512752273232
8313,2135,76.32512752273232
8315,2135,76.32512752273232
8317,2135,76.32512752273232
8319,2135,76.32512752273232
8321,2135,76.32512752273232
8323,2135,76.32512752273232
8325,2136,76.3140385894877
8327,2135,76.32512752273232
8329,2135,76.32512752273232
8331,2135,76.32512752273232
8333,2135,76.32512752273232
8335,2135,76.32512752273232
8337,2136,76.3140385894877
8339,2135,76.32512752273232
8341,2135,76.32512752273232
8343,2135,76.32512752273232
8345,2135,76.32512752273232
8347,2135,76.32512752273232
8349,2135,76.32512752273232
8351,2135,76.32512752273232
8353,2135,76.32512752273232
8355,2135,76.32512752273232
8357,2135,76.32512752273232
8359,2135,76.32512752273232
8361,2135,76.32512752273232
8363,2135,76.32512752273232
8365,2135,76.32512752273232
8367,2135,76.32512752273232
8369,2135,76.32512752273232
8371,2135,76.32512752273232
8373,2135,76.32512752273232
8375,2134,76.33621645597694
8377,2134,76.33621645597694
8379,2134,76.33621645597694
8381,2134,76.33621645597694
8383,2134,76.33621645597694
8385,2134,76.33621645597694
8387,2134,76.33621645597694
8389,2134,76.33621645597694
8391,2134,76.33621645597694
8393,2132,76.35839432246618
8395,2133,76.34730538922156
8397,2133,76.34730538922156
8399,2133,76.34730538922156
8401,2132,76.35839432246618
8403,2132,76.35839432246618
8405,2133,76.34730538922156
8407,2133,76.34730538922156
8409,2132,76.35839432246618
8411,2132,76.35839432246618
8413,2132,76.35839432246618
8415,2132,76.35839432246618
8417,2132,76.35839432246618
8419,2132,76.35839432246618
8421,2132,76.35839432246618
8423,2132,76.35839432246618
8425,2132,76.35839432246618
8427,2132,76.35839432246618
8429,2132,76.35839432246618
8431,2132,76.35839432246618
8433,2132,76.35839432246618
8435,2132,76.35839432246618
8437,2132,76.35839432246618
8439,2132,76.35839432246618
8441,2131,76.3694832557108
8443,2131,76.3694832557108
8445,2131,76.3694832557108
8447,2131,76.3694832557108
8449,2131,76.3694832557108
8451,2131,76.3694832557108
8453,2131,76.3694832557108
8455,2131,76.3694832557108
8457,2131,76.3694832557108
8459,2131,76.3694832557108
8461,2131,76.3694832557108
8463,2131,76.3694832557108
8465,2131,76.3694832557108
8467,2131,76.3694832557108
8469,2131,76.3694832557108
8471,2131,76.3694832557108
8473,2131,76.3694832557108
8475,2131,76.3694832557108
8477,2131,76.3694832557108
8479,2131,76.3694832557108
8481,2131,76.3694832557108
8483,2131,76.3694832557108
8485,2131,76.3694832557108
8487,2131,76.3694832557108
8489,2131,76.3694832557108
8491,2131,76.3694832557108
8493,2131,76.3694832557108
8495,2131,76.3694832557108
8497,2131,76.3694832557108
8499,2131,76.3694832557108
8501,2131,76.3694832557108
8503,2131,76.3694832557108
8505,2131,76.3694832557108
8507,2131,76.3694832557108
8509,2131,76.3694832557108
8511,2130,76.38057218895543
8513,2130,76.38057218895543
8515,2130,76.38057218895543
8517,2130,76.38057218895543
8519,2130,76.38057218895543
8521,2130,76.38057218895543
8523,2130,76.38057218895543
8525,2130,76.38057218895543
8527,2130,76.38057218895543
8529,2130,76.38057218895543
8531,2130,76.38057218895543
8533,2130,76.38057218895543
8535,2130,76.38057218895543
8537,2130,76.38057218895543
8539,2130,76.38057218895543
8541,2130,76.38057218895543
8543,2130,76.38057218895543
8545,2130,76.38057218895543
8547,2130,76.38057218895543
8549,2130,76.38057218895543
8551,2130,76.38057218895543
8553,2130,76.38057218895543
8555,2130,76.38057218895543
8557,2130,76.38057218895543
8559,2130,76.38057218895543
8561,2130,76.38057218895543
8563,2130,76.38057218895543
8565,2130,76.38057218895543
8567,2130,76.38057218895543
8569,2130,76.38057218895543
8571,2130,76.38057218895543
8573,2130,76.38057218895543
8575,2130,76.38057218895543
8577,2130,76.38057218895543
8579,2130,76.38057218895543
8581,2130,76.38057218895543
8583,2130,76.38057218895543
8585,2130,76.38057218895543
8587,2130,76.38057218895543
8589,2130,76.38057218895543
8591,2130,76.38057218895543
8593,2130,76.38057218895543
8595,2129,76.39166112220005
8597,2129,76.39166112220005
8599,2130,76.38057218895543
8601,2129,76.39166112220005
8603,2129,76.39166112220005
8605,2129,76.39166112220005
8607,2129,76.39166112220005
8609,2129,76.39166112220005
8611,2129,76.39166112220005
8613,2129,76.39166112220005
8615,2129,76.39166112220005
8617,2129,76.39166112220005
8619,2129,76.39166112220005
8621,2128,76.40275005544467
8623,2129,76.39166112220005
8625,2129,76.39166112220005
8627,2129,76.39166112220005
8629,2129,76.39166112220005
8631,2129,76.39166112220005
8633,2129,76.39166112220005
8635,2129,76.39166112220005
8637,2129,76.39166112220005
8639,2128,76.40275005544467
8641,2129,76.39166112220005
8643,2129,76.39166112220005
8645,2128,76.40275005544467
8647,2128,76.40275005544467
8649,2128,76.40275005544467
8651,2127,76.41383898868929
8653,2127,76.41383898868929
8655,2127,76.41383898868929
8657,2127,76.41383898868929
8659,2127,76.41383898868929
8661,2127,76.41383898868929
8663,2127,76.41383898868929
8665,2127,76.41383898868929
8667,2127,76.41383898868929
8669,2127,76.41383898868929
8671,2127,76.41383898868929
8673,2127,76.41383898868929
8675,2127,76.41383898868929
8677,2127,76.41383898868929
8679,2127,76.41383898868929
8681,2127,76.41383898868929
8683,2127,76.41383898868929
8685,2127,76.41383898868929
8687,2127,76.41383898868929
8689,2126,76.4249279219339
8691,2126,76.4249279219339
8693,2126,76.4249279219339
8695,2126,76.4249279219339
8697,2126,76.4249279219339
8699,2126,76.4249279219339
8701,2126,76.4249279219339
8703,2126,76.4249279219339
8705,2126,76.4249279219339
8707,2126,76.4249279219339
8709,2126,76.4249279219339
8711,2126,76.4249279219339
8713,2126,76.4249279219339
8715,2126,76.4249279219339
8717,2126,76.4249279219339
8719,2126,76.4249279219339
8721,2126,76.4249279219339
8723,2126,76.4249279219339
8725,2126,76.4249279219339
8727,2126,76.4249279219339
8729,2126,76.4249279219339
8731,2126,76.4249279219339
8733,2126,76.4249279219339
8735,2126,76.4249279219339
8737,2126,76.4249279219339
8739,2126,76.4249279219339
8741,2126,76.4249279219339
8743,2126,76.4249279219339
8745,2126,76.4249279219339
8747,2126,76.4249279219339
8749,2126,76.4249279219339
8751,2126,76.4249279219339
8753,2126,76.4249279219339
8755,2126,76.4249279219339
8757,2126,76.4249279219339
8759,2126,76.4249279219339
8761,2126,76.4249279219339
8763,2126,76.4249279219339
8765,2126,76.4249279219339
8767,2126,76.4249279219339
8769,2126,76.4249279219339
8771,2126,76.4249279219339
8773,2126,76.4249279219339
8775,2127,76.41383898868929
8777,2127,76.41383898868929
8779,2126,76.4249279219339
8781,2126,76.4249279219339
8783,2126,76.4249279219339
8785,2126,76.4249279219339
8787,2126,76.4249279219339
8789,2126,76.4249279219339
8791,2126,76.4249279219339
8793,2126,76.4249279219339
8795,2126,76.4249279219339
8797,2126,76.4249279219339
8799,2126,76.4249279219339
8801,2126,76.4249279219339
8803,2126,76.4249279219339
8805,2126,76.4249279219339
8807,2126,76.4249279219339
8809,2126,76.4249279219339
8811,2126,76.4249279219339
8813,2126,76.4249279219339
8815,2126,76.4249279219339
8817,2126,76.4249279219339
8819,2126,76.4249279219339
8821,2126,76.4249279219339
8823,2126,76.4249279219339
8825,2126,76.4249279219339
8827,2126,76.4249279219339
8829,2126,76.4249279219339
8831,2126,76.4249279219339
8833,2126,76.4249279219339
8835,2126,76.4249279219339
8837,2127,76.41383898868929
8839,2127,76.41383898868929
8841,2126,76.4249279219339
8843,2126,76.4249279219339
8845,2125,76.43601685517854
8847,2124,76.44710578842316
8849,2125,76.43601685517854
8851,2125,76.43601685517854
8853,2125,76.43601685517854
8855,2125,76.43601685517854
8857,2125,76.43601685517854
8859,2126,76.4249279219339
8861,2126,76.4249279219339
8863,2126,76.4249279219339
8865,2126,76.4249279219339
8867,2126,76.4249279219339
8869,2126,76.4249279219339
8871,2126,76.4249279219339
8873,2126,76.4249279219339
8875,2126,76.4249279219339
8877,2126,76.4249279219339
8879,2126,76.4249279219339
8881,2126,76.4249279219339
8883,2126,76.4249279219339
8885,2126,76.4249279219339
8887,2126,76.4249279219339
8889,2126,76.4249279219339
8891,2126,76.4249279219339
8893,2126,76.4249279219339
8895,2126,76.4249279219339
8897,2126,76.4249279219339
8899,2126,76.4249279219339
8901,2126,76.4249279219339
8903,2126,76.4249279219339
8905,2126,76.4249279219339
8907,2126,76.4249279219339
8909,2126,76.4249279219339
8911,2127,76.41383898868929
8913,2127,76.41383898868929
8915,2126,76.4249279219339
8917,2127,76.41383898868929
8919,2126,76.4249279219339
8921,2126,76.4249279219339
8923,2126,76.4249279219339
8925,2126,76.4249279219339
8927,2126,76.4249279219339
8929,2126,76.4249279219339
8931,2126,76.4249279219339
8933,2126,76.4249279219339
8935,2126,76.4249279219339
8937,2127,76.41383898868929
8939,2127,76.41383898868929
8941,2127,76.41383898868929
8943,2127,76.41383898868929
8945,2127,76.41383898868929
8947,2127,76.41383898868929
8949,2127,76.41383898868929
8951,2127,76.41383898868929
8953,2127,76.41383898868929
8955,2127,76.41383898868929
8957,2127,76.41383898868929
8959,2127,76.41383898868929
8961,2126,76.4249279219339
8963,2126,76.4249279219339
8965,2126,76.4249279219339
8967,2126,76.4249279219339
8969,2126,76.4249279219339
8971,2126,76.4249279219339
8973,2126,76.4249279219339
8975,2126,76.4249279219339
8977,2126,76.4249279219339
8979,2126,76.4249279219339
8981,2125,76.43601685517854
8983,2125,76.43601685517854
8985,2126,76.4249279219339
8987,2126,76.4249279219339
8989,2126,76.4249279219339
8991,2126,76.4249279219339
8993,2126,76.4249279219339
8995,2126,76.4249279219339
8997,2126,76.4249279219339
8999,2126,76.4249279219339
9001,2126,76.4249279219339
9003,2126,76.4249279219339
9005,2126,76.4249279219339
9007,2126,76.4249279219339
9009,2126,76.4249279219339
9011,2126,76.4249279219339
9013,2126,76.4249279219339
9015,2126,76.4249279219339
9017,2126,76.4249279219339
9019,2126,76.4249279219339
9021,2126,76.4249279219339
9023,2126,76.4249279219339
9025,2126,76.4249279219339
9027,2126,76.4249279219339
9029,2126,76.4249279219339
9031,2126,76.4249279219339
9033,2126,76.4249279219339
9035,2126,76.4249279219339
9037,2126,76.4249279219339
9039,2126,76.4249279219339
9041,2126,76.4249279219339
9043,2126,76.4249279219339
9045,2126,76.4249279219339
9047,2126,76.4249279219339
9049,2126,76.4249279219339
9051,2126,76.4249279219339
9053,2126,76.4249279219339
9055,2126,76.4249279219339
9057,2126,76.4249279219339
9059,2126,76.4249279219339
9061,2126,76.4249279219339
9063,2126,76.4249279219339
9065,2126,76.4249279219339
9067,2125,76.43601685517854
9069,2125,76.43601685517854
9071,2125,76.43601685517854
9073,2125,76.43601685517854
9075,2125,76.43601685517854
9077,2125,76.43601685517854
9079,2125,76.43601685517854
9081,2125,76.43601685517854
9083,2125,76.43601685517854
9085,2125,76.43601685517854
9087,2125,76.43601685517854
9089,2125,76.43601685517854
9091,2125,76.43601685517854
9093,2125,76.43601685517854
9095,2125,76.43601685517854
9097,2125,76.43601685517854
9099,2125,76.43601685517854
9101,2124,76.44710578842316
9103,2124,76.44710578842316
9105,2124,76.44710578842316
9107,2124,76.44710578842316
9109,2124,76.44710578842316
9111,2124,76.44710578842316
9113,2124,76.44710578842316
9115,2124,76.44710578842316
9117,2124,76.44710578842316
9119,2125,76.43601685517854
9121,2124,76.44710578842316
9123,2125,76.43601685517854
9125,2125,76.43601685517854
9127,2125,76.43601685517854
9129,2125,76.43601685517854
9131,2125,76.43601685517854
9133,2125,76.43601685517854
9135,2125,76.43601685517854
9137,2125,76.43601685517854
9139,2125,76.43601685517854
9141,2125,76.43601685517854
9143,2125,76.43601685517854
9145,2125,76.43601685517854
9147,2125,76.43601685517854
9149,2125,76.43601685517854
9151,2125,76.43601685517854
9153,2125,76.43601685517854
9155,2125,76.43601685517854
9157,2125,76.43601685517854
9159,2125,76.43601685517854
9161,2125,76.43601685517854
9163,2125,76.43601685517854
9165,2125,76.43601685517854
9167,2125,76.43601685517854
9169,2125,76.43601685517854
9171,2125,76.43601685517854
9173,2125,76.43601685517854
9175,2125,76.43601685517854
9177,2125,76.43601685517854
9179,2125,76.43601685517854
9181,2125,76.43601685517854
9183,2125,76.43601685517854
9185,2125,76.43601685517854
9187,2125,76.43601685517854
9189,2125,76.43601685517854
9191,2125,76.43601685517854
9193,2125,76.43601685517854
9195,2125,76.43601685517854
9197,2125,76.43601685517854
9199,2125,76.43601685517854
9201,2125,76.43601685517854
9203,2125,76.43601685517854
9205,2125,76.43601685517854
9207,2125,76.43601685517854
9209,2124,76.44710578842316
9211,2124,76.44710578842316
9213,2125,76.43601685517854
9215,2125,76.43601685517854
9217,2125,76.43601685517854
9219,2125,76.43601685517854
9221,2125,76.43601685517854
9223,2125,76.43601685517854
9225,2125,76.43601685517854
9227,2125,76.43601685517854
9229,2125,76.43601685517854
9231,2125,76.43601685517854
9233,2125,76.43601685517854
9235,2125,76.43601685517854
9237,2125,76.43601685517854
9239,2125,76.43601685517854
9241,2125,76.43601685517854
9243,2125,76.43601685517854
9245,2125,76.43601685517854
9247,2125,76.43601685517854
9249,2125,76.43601685517854
9251,2125,76.43601685517854
9253,2125,76.43601685517854
9255,2125,76.43601685517854
9257,2125,76.43601685517854
9259,2125,76.43601685517854
9261,2125,76.43601685517854
9263,2124,76.44710578842316
9265,2124,76.44710578842316
9267,2124,76.44710578842316
9269,2124,76.44710578842316
9271,2124,76.44710578842316
9273,2124,76.44710578842316
9275,2124,76.44710578842316
9277,2123,76.45819472166777
9279,2123,76.45819472166777
9281,2123,76.45819472166777
9283,2123,76.45819472166777
9285,2123,76.45819472166777
9287,2123,76.45819472166777
9289,2123,76.45819472166777
9291,2123,76.45819472166777
9293,2123,76.45819472166777
9295,2123,76.45819472166777
9297,2123,76.45819472166777
9299,2123,76.45819472166777
9301,2123,76.45819472166777
9303,2123,76.45819472166777
9305,2123,76.45819472166777
9307,2123,76.45819472166777
9309,2123,76.45819472166777
9311,2123,76.45819472166777
9313,2123,76.45819472166777
9315,2123,76.45819472166777
9317,2123,76.45819472166777
9319,2123,76.45819472166777
9321,2123,76.45819472166777
9323,2123,76.45819472166777
9325,2123,76.45819472166777
9327,2123,76.45819472166777
9329,2122,76.4692836549124
9331,2122,76.4692836549124
9333,2122,76.4692836549124
9335,2122,76.4692836549124
9337,2121,76.48037258815702
9339,2121,76.48037258815702
9341,2121,76.48037258815702
9343,2121,76.48037258815702
9345,2120,76.49146152140163
9347,2121,76.48037258815702
9349,2120,76.49146152140163
9351,2120,76.49146152140163
9353,2120,76.49146152140163
9355,2120,76.49146152140163
9357,2120,76.49146152140163
9359,2119,76.50255045464627
9361,2119,76.50255045464627
9363,2119,76.50255045464627
9365,2119,76.50255045464627
9367,2119,76.50255045464627
9369,2119,76.50255045464627
9371,2119,76.50255045464627
9373,2118,76.51363938789089
9375,2118,76.51363938789089
9377,2118,76.51363938789089
9379,2118,76.51363938789089
9381,2118,76.51363938789089
9383,2118,76.51363938789089
9385,2118,76.51363938789089
9387,2118,76.51363938789089
9389,2117,76.5247283211355
9391,2117,76.5247283211355
9393,2117,76.5247283211355
9395,2117,76.5247283211355
9397,2117,76.5247283211355
9399,2117,76.5247283211355
9401,2117,76.5247283211355
9403,2117,76.5247283211355
9405,2117,76.5247283211355
9407,2117,76.5247283211355
9409,2117,76.5247283211355
9411,2117,76.5247283211355
9413,2117,76.5247283211355
9415,2116,76.53581725438013
9417,2116,76.53581725438013
9419,2116,76.53581725438013
9421,2116,76.53581725438013
9423,2116,76.53581725438013
9425,2116,76.53581725438013
9427,2116,76.53581725438013
9429,2116,76.53581725438013
9431,2116,76.53581725438013
9433,2116,76.53581725438013
9435,2116,76.53581725438013
9437,2116,76.53581725438013
9439,2115,76.54690618762476
9441,2115,76.54690618762476
9443,2115,76.54690618762476
9445,2115,76.54690618762476
9447,2115,76.54690618762476
9449,2115,76.54690618762476
9451,2115,76.54690618762476
9453,2115,76.54690618762476
9455,2115,76.54690618762476
9457,2115,76.54690618762476
9459,2115,76.54690618762476
9461,2115,76.54690618762476
9463,2115,76.54690618762476
9465,2115,76.54690618762476
9467,2115,76.54690618762476
9469,2114,76.55799512086936
9471,2114,76.55799512086936
9473,2114,76.55799512086936
9475,2114,76.55799512086936
9477,2114,76.55799512086936
9479,2114,76.55799512086936
9481,2114,76.55799512086936
9483,2114,76.55799512086936
9485,2114,76.55799512086936
9487,2114,76.55799512086936
9489,2114,76.55799512086936
9491,2114,76.55799512086936
9493,2114,76.55799512086936
9495,2114,76.55799512086936
9497,2114,76.55799512086936
9499,2114,76.55799512086936
9501,2114,76.55799512086936
9503,2114,76.55799512086936
9505,2114,76.55799512086936
9507,2114,76.55799512086936
9509,2115,76.54690618762476
9511,2115,76.54690618762476
9513,2115,76.54690618762476
9515,2115,76.54690618762476
9517,2115,76.54690618762476
9519,2115,76.54690618762476
9521,2115,76.54690618762476
9523,2115,76.54690618762476
9525,2115,76.54690618762476
9527,2115,76.54690618762476
9529,2115,76.54690618762476
9531,2114,76.55799512086936
9533,2114,76.55799512086936
9535,2114,76.55799512086936
9537,2114,76.55799512086936
9539,2114,76.55799512086936
9541,2114,76.55799512086936
9543,2114,76.55799512086936
9545,2114,76.55799512086936
9547,2114,76.55799512086936
9549,2114,76.55799512086936
9551,2114,76.55799512086936
9553,2114,76.55799512086936
9555,2114,76.55799512086936
9557,2114,76.55799512086936
9559,2114,76.55799512086936
9561,2114,76.55799512086936
9563,2114,76.55799512086936
9565,2114,76.55799512086936
9567,2114,76.55799512086936
9569,2114,76.55799512086936
9571,2114,76.55799512086936
9573,2114,76.55799512086936
9575,2114,76.55799512086936
9577,2114,76.55799512086936
9579,2114,76.55799512086936
9581,2114,76.55799512086936
9583,2114,76.55799512086936
9585,2114,76.55799512086936
9587,2114,76.55799512086936
9589,2114,76.55799512086936
9591,2114,76.55799512086936
9593,2114,76.55799512086936
9595,2114,76.55799512086936
9597,2114,76.55799512086936
9599,2114,76.55799512086936
9601,2114,76.55799512086936
9603,2113,76.56908405411399
9605,2113,76.56908405411399
9607,2113,76.56908405411399
9609,2113,76.56908405411399
9611,2113,76.56908405411399
9613,2113,76.56908405411399
9615,2113,76.56908405411399
9617,2113,76.56908405411399
9619,2113,76.56908405411399
9621,2112,76.58017298735862
9623,2112,76.58017298735862
9625,2112,76.58017298735862
9627,2112,76.58017298735862
9629,2112,76.58017298735862
9631,2112,76.58017298735862
9633,2112,76.58017298735862
9635,2112,76.58017298735862
9637,2112,76.58017298735862
9639,2112,76.58017298735862
9641,2112,76.58017298735862
9643,2112,76.58017298735862
9645,2112,76.58017298735862
9647,2112,76.58017298735862
9649,2112,76.58017298735862
9651,2112,76.58017298735862
9653,2112,76.58017298735862
9655,2112,76.58017298735862
9657,2112,76.58017298735862
9659,2112,76.58017298735862
9661,2112,76.58017298735862
9663,2111,76.59126192060324
9665,2111,76.59126192060324
9667,2111,76.59126192060324
9669,2111,76.59126192060324
9671,2111,76.59126192060324
9673,2111,76.59126192060324
9675,2111,76.59126192060324
9677,2111,76.59126192060324
9679,2111,76.59126192060324
9681,2111,76.59126192060324
9683,2111,76.59126192060324
9685,2111,76.59126192060324
9687,2111,76.59126192060324
9689,2111,76.59126192060324
9691,2111,76.59126192060324
9693,2111,76.59126192060324
9695,2111,76.59126192060324
9697,2111,76.59126192060324
9699,2111,76.59126192060324
9701,2111,76.59126192060324
9703,2111,76.59126192060324
9705,2111,76.59126192060324
9707,2111,76.59126192060324
9709,2110,76.60235085384785
9711,2110,76.60235085384785
9713,2110,76.60235085384785
9715,2110,76.60235085384785
9717,2109,76.61343978709249
9719,2109,76.61343978709249
9721,2109,76.61343978709249
9723,2109,76.61343978709249
9725,2109,76.61343978709249
9727,2109,76.61343978709249
9729,2109,76.61343978709249
9731,2109,76.61343978709249
9733,2109,76.61343978709249
9735,2109,76.61343978709249
9737,2109,76.61343978709249
9739,2109,76.61343978709249
9741,2109,76.61343978709249
9743,2109,76.61343978709249
9745,2109,76.61343978709249
9747,2108,76.62452872033711
9749,2108,76.62452872033711
9751,2108,76.62452872033711
9753,2108,76.62452872033711
9755,2108,76.62452872033711
9757,2108,76.62452872033711
9759,2108,76.62452872033711
9761,2108,76.62452872033711
9763,2108,76.62452872033711
9765,2108,76.62452872033711
9767,2108,76.62452872033711
9769,2107,76.63561765358172
9771,2107,76.63561765358172
9773,2107,76.63561765358172
9775,2107,76.63561765358172
9777,2107,76.63561765358172
9779,2107,76.63561765358172
9781,2107,76.63561765358172
9783,2107,76.63561765358172
9785,2107,76.63561765358172
9787,2107,76.63561765358172
9789,2107,76.63561765358172
9791,2107,76.63561765358172
9793,2107,76.63561765358172
9795,2107,76.63561765358172
9797,2106,76.64670658682635
9799,2106,76.64670658682635
9801,2106,76.64670658682635
9803,2106,76.64670658682635
9805,2106,76.64670658682635
9807,2106,76.64670658682635
9809,2106,76.64670658682635
9811,2106,76.64670658682635
9813,2106,76.64670658682635
9815,2106,76.64670658682635
9817,2106,76.64670658682635
9819,2106,76.64670658682635
9821,2106,76.64670658682635
9823,2106,76.64670658682635
9825,2106,76.64670658682635
9827,2106,76.64670658682635
9829,2106,76.64670658682635
9831,2106,76.64670658682635
9833,2105,76.65779552007098
9835,2105,76.65779552007098
9837,2105,76.65779552007098
9839,2105,76.65779552007098
9841,2105,76.65779552007098
9843,2105,76.65779552007098
9845,2105,76.65779552007098
9847,2105,76.65779552007098
9849,2105,76.65779552007098
9851,2105,76.65779552007098
9853,2105,76.65779552007098
9855,2105,76.65779552007098
9857,2105,76.65779552007098
9859,2105,76.65779552007098
9861,2105,76.65779552007098
9863,2104,76.66888445331558
9865,2104,76.66888445331558
9867,2104,76.66888445331558
9869,2104,76.66888445331558
9871,2104,76.66888445331558
9873,2104,76.66888445331558
9875,2104,76.66888445331558
9877,2104,76.66888445331558
9879,2104,76.66888445331558
9881,2103,76.67997338656022
9883,2103,76.67997338656022
9885,2103,76.67997338656022
9887,2103,76.67997338656022
9889,2104,76.66888445331558
9891,2104,76.66888445331558
9893,2104,76.66888445331558
9895,2104,76.66888445331558
9897,2104,76.66888445331558
9899,2104,76.66888445331558
9901,2104,76.66888445331558
9903,2104,76.66888445331558
9905,2104,76.66888445331558
9907,2103,76.67997338656022
9909,2103,76.67997338656022
9911,2103,76.67997338656022
9913,2104,76.66888445331558
9915,2103,76.67997338656022
9917,2103,76.67997338656022
9919,2103,76.67997338656022
9921,2103,76.67997338656022
9923,2103,76.67997338656022
9925,2103,76.67997338656022
9927,2102,76.69106231980484
9929,2102,76.69106231980484
9931,2102,76.69106231980484
9933,2101,76.70215125304945
9935,2101,76.70215125304945
9937,2101,76.70215125304945
9939,2101,76.70215125304945
9941,2101,76.70215125304945
9943,2101,76.70215125304945
9945,2101,76.70215125304945
9947,2101,76.70215125304945
9949,2101,76.70215125304945
9951,2101,76.70215125304945
9953,2101,76.70215125304945
9955,2101,76.70215125304945
9957,2101,76.70215125304945
9959,2101,76.70215125304945
9961,2101,76.70215125304945
9963,2101,76.70215125304945
9965,2101,76.70215125304945
9967,2101,76.70215125304945
9969,2101,76.70215125304945
9971,2101,76.70215125304945
9973,2101,76.70215125304945
9975,2101,76.70215125304945
9977,2101,76.70215125304945
9979,2101,76.70215125304945
9981,2101,76.70215125304945
9983,2101,76.70215125304945
9985,2101,76.70215125304945
9987,2101,76.70215125304945
9989,2101,76.70215125304945
9991,2101,76.70215125304945
9993,2101,76.70215125304945
9995,2101,76.70215125304945
9997,2101,76.70215125304945
9999,2101,76.70215125304945
